;Codigo.do.Municipio;Municipios;Territorio.de.Identidade;Ano;status;total
1169;2927309;Salinas da Margarida;Metropolitana de Salvador;2010;Total_urb;5960
1170;2927408;Salvador;Metropolitana de Salvador;2010;Total_urb;2674923
1171;2927507;Santa Bárbara;Portal do Sertão;2010;Total_urb;8669
1172;2927606;Santa Brígida;Semi-Árido Nordeste II;2010;Total_urb;5611
1173;2927705;Santa Cruz Cabrália;Costa do Descobrimento;2010;Total_urb;19002
1174;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;2010;Total_urb;5076
1175;2927903;Santa Inês;Vale de Jequiriçá;2010;Total_urb;9514
1176;2928059;Santa Luzia;Litoral Sul;2010;Total_urb;8072
1177;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;2010;Total_urb;23816
1178;2928406;Santa Rita de Cássia;Bacia do Rio Grande;2010;Total_urb;14907
1179;2928505;Santa Terezinha;Piemonte do Paraguaçu;2010;Total_urb;2334
1180;2928000;Santaluz;Sisal;2010;Total_urb;20795
1181;2928208;Santana;Bacia do Rio Corrente;2010;Total_urb;13483
1182;2928307;Santanópolis;Portal do Sertão;2010;Total_urb;1684
1183;2928604;Santo Amaro;Recôncavo;2010;Total_urb;44766
1184;2928703;Santo Antônio de Jesus;Recôncavo;2010;Total_urb;79299
1185;2928802;Santo Estevão;Portal do Sertão;2010;Total_urb;27690
1186;2928901;São Desidério;Bacia do Rio Grande;2010;Total_urb;8633
1187;2928950;São Domingos;Sisal;2010;Total_urb;5916
1188;2929107;São Felipe;Recôncavo;2010;Total_urb;9820
1189;2929008;São Félix;Recôncavo;2010;Total_urb;9265
1190;2929057;São Félix do Coribe;Bacia do Rio Corrente;2010;Total_urb;10587
1191;2929206;São Francisco do Conde;Recôncavo;2010;Total_urb;27391
1192;2929255;São Gabriel;Irecê;2010;Total_urb;10494
1193;2929305;São Gonçalo dos Campos;Portal do Sertão;2010;Total_urb;16505
1194;2929354;São José da Vitória;Litoral Sul;2010;Total_urb;5162
1195;2929370;São José do Jacuípe;Bacia do Jacuípe;2010;Total_urb;6991
1196;2929404;São Miguel das Matas;Vale de Jequiriçá;2010;Total_urb;3360
1197;2929503;São Sebastião do Passé;Recôncavo;2010;Total_urb;33112
1198;2929602;Sapeaçu;Recôncavo;2010;Total_urb;8084
1199;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;2010;Total_urb;4332
1200;2929750;Saubara;Recôncavo;2010;Total_urb;10948
1201;2929800;Saúde;Piemonte da Diamantina;2010;Total_urb;6646
1202;2929909;Seabra;Chapada Diamantina;2010;Total_urb;20277
1203;2930006;Sebastião Laranjeiras;Sertão Produtivo;2010;Total_urb;4084
1204;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;2010;Total_urb;57566
1205;2930204;Sento Sé;Sertão do São Francisco;2010;Total_urb;21676
1206;2930154;Serra do Ramalho;Velho Chico;2010;Total_urb;6274
1207;2930303;Serra Dourada;Bacia do Rio Corrente;2010;Total_urb;6002
1208;2930402;Serra Preta;Bacia do Jacuípe;2010;Total_urb;6920
1209;2930501;Serrinha;Sisal;2010;Total_urb;47188
1210;2930600;Serrolândia;Piemonte da Diamantina;2010;Total_urb;7279
1211;2930709;Simões Filho;Metropolitana de Salvador;2010;Total_urb;105811
1212;2930758;Sítio do Mato;Velho Chico;2010;Total_urb;6866
1213;2930766;Sítio do Quinto;Semi-Árido Nordeste II;2010;Total_urb;5172
1214;2930774;Sobradinho;Sertão do São Francisco;2010;Total_urb;20002
1215;2930808;Souto Soares;Chapada Diamantina;2010;Total_urb;6039
1216;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;2010;Total_urb;3932
1217;2931004;Tanhaçu;Sertão Produtivo;2010;Total_urb;8290
1218;2931053;Tanque Novo;Bacia do Paramirim;2010;Total_urb;7317
1219;2931103;Tanquinho;Portal do Sertão;2010;Total_urb;5711
1220;2931202;Taperoá;Baixo Sul;2010;Total_urb;8725
1221;2931301;Tapiramutá;Piemonte do Paraguaçu;2010;Total_urb;12784
1222;2931350;Teixeira de Freitas;Extremo Sul;2010;Total_urb;129263
1223;2931400;Teodoro Sampaio;Portal do Sertão;2010;Total_urb;6341
1224;2931509;Teofilândia;Sisal;2010;Total_urb;6692
1225;2931608;Teolândia;Baixo Sul;2010;Total_urb;5068
1226;2931707;Terra Nova;Portal do Sertão;2010;Total_urb;11488
1227;2931806;Tremedal;Vitória da Conquista;2010;Total_urb;3939
1228;2931905;Tucano;Sisal;2010;Total_urb;21958
1229;2932002;Uauá;Sertão do São Francisco;2010;Total_urb;10761
1230;2932101;Ubaíra;Vale de Jequiriçá;2010;Total_urb;8822
1231;2932200;Ubaitaba;Litoral Sul;2010;Total_urb;17598
1232;2932309;Ubatã;Médio Rio de Contas;2010;Total_urb;17951
1233;2932408;Uibaí;Irecê;2010;Total_urb;8311
1234;2932457;Umburanas;Piemonte da Diamantina;2010;Total_urb;7510
1235;2932507;Una;Litoral Sul;2010;Total_urb;15030
1236;2932606;Urandi;Sertão Produtivo;2010;Total_urb;5939
1237;2932705;Uruçuca;Litoral Sul;2010;Total_urb;15779
1238;2932804;Utinga;Chapada Diamantina;2010;Total_urb;12810
1239;2932903;Valença;Baixo Sul;2010;Total_urb;64368
1240;2933000;Valente;Sisal;2010;Total_urb;13487
1241;2933059;Várzea da Roça;Bacia do Jacuípe;2010;Total_urb;6481
1242;2933109;Várzea do Poço;Bacia do Jacuípe;2010;Total_urb;5789
1243;2933158;Várzea Nova;Piemonte da Diamantina;2010;Total_urb;8553
1244;2933174;Varzedo;Recôncavo;2010;Total_urb;3364
1245;2933208;Vera Cruz;Metropolitana de Salvador;2010;Total_urb;35244
1246;2933257;Vereda;Extremo Sul;2010;Total_urb;1379
1247;2933307;Vitória da Conquista;Vitória da Conquista;2010;Total_urb;274739
1248;2933406;Wagner;Chapada Diamantina;2010;Total_urb;6482
1249;2933455;Wanderley;Bacia do Rio Grande;2010;Total_urb;5878
1250;2933505;Wenceslau Guimarães;Baixo Sul;2010;Total_urb;7511
1251;2933604;Xique-Xique;Irecê;2010;Total_urb;32541
1252;2900108;Abaíra;Chapada Diamantina;1991;Total_rural;5789
1253;2900207;Abaré;Itaparica;1991;Total_rural;8497
1254;2900306;Acajutiba;Litoral Norte e Agreste Baiano;1991;Total_rural;3166
1255;2900355;Adustina;Semi-Árido Nordeste II;1991;Total_rural;11435
1256;2900405;Água Fria;Portal do Sertão;1991;Total_rural;11023
1257;2900603;Aiquara;Médio Rio de Contas;1991;Total_rural;4157
1258;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;1991;Total_rural;17386
1259;2900801;Alcobaça;Extremo Sul;1991;Total_rural;9946
1260;2900900;Almadina;Litoral Sul;1991;Total_rural;3976
1261;2901007;Amargosa;Vale de Jequiriçá;1991;Total_rural;12195
1262;2901106;Amélia Rodrigues;Portal do Sertão;1991;Total_rural;6335
1263;2901155;América Dourada;Irecê;1991;Total_rural;7718
1264;2901205;Anagé;Vitória da Conquista;1991;Total_rural;37203
1265;2901304;Andaraí;Chapada Diamantina;1991;Total_rural;8460
1266;2901353;Andorinha;Piemonte Norte do Itapicuru;1991;Total_rural;13504
1267;2901403;Angical;Bacia do Rio Grande;1991;Total_rural;12303
1268;2901502;Anguera;Portal do Sertão;1991;Total_rural;4876
1269;2901601;Antas;Semi-Árido Nordeste II;1991;Total_rural;13078
1270;2901700;Antônio Cardoso;Portal do Sertão;1991;Total_rural;10520
1271;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;1991;Total_rural;9542
1272;2901908;Aporá;Litoral Norte e Agreste Baiano;1991;Total_rural;9801
1273;2901957;Apuarema;Médio Rio de Contas;1991;Total_rural;3966
1274;2902054;Araçás;Litoral Norte e Agreste Baiano;1991;Total_rural;5181
1275;2902005;Aracatu;Vitória da Conquista;1991;Total_rural;13387
1276;2902104;Araci;Sisal;1991;Total_rural;33757
1277;2902203;Aramari;Litoral Norte e Agreste Baiano;1991;Total_rural;3807
1278;2902252;Arataca;Litoral Sul;1991;Total_rural;9138
1279;2902302;Aratuípe;Baixo Sul;1991;Total_rural;4073
1280;2902401;Aurelino Leal;Litoral Sul;1991;Total_rural;6469
1281;2902500;Baianópolis;Bacia do Rio Grande;1991;Total_rural;11518
1282;2902609;Baixa Grande;Bacia do Jacuípe;1991;Total_rural;15563
1283;2902658;Banzaê;Semi-Árido Nordeste II;1991;Total_rural;10550
1284;2902708;Barra;Velho Chico;1991;Total_rural;24039
1285;2902807;Barra da Estiva;Chapada Diamantina;1991;Total_rural;12587
1286;2902906;Barra do Choça;Vitória da Conquista;1991;Total_rural;13200
1287;2903003;Barra do Mendes;Irecê;1991;Total_rural;9652
1288;2903102;Barra do Rocha;Médio Rio de Contas;1991;Total_rural;6625
1289;2903201;Barreiras;Bacia do Rio Grande;1991;Total_rural;21770
1290;2903235;Barro Alto;Irecê;1991;Total_rural;9611
1291;2903300;Barro Preto/Lomanto Junior;Litoral Sul;1991;Total_rural;6012
1292;2903276;Barrocas;Sisal;1991;Total_rural;NA
1293;2903409;Belmonte;Costa do Descobrimento;1991;Total_rural;11210
1294;2903508;Belo Campo;Vitória da Conquista;1991;Total_rural;8588
1295;2903607;Biritinga;Sisal;1991;Total_rural;12839
1296;2903706;Boa Nova;Médio Rio de Contas;1991;Total_rural;10517
1297;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;1991;Total_rural;12864
1298;2903904;Bom Jesus da Lapa;Velho Chico;1991;Total_rural;16520
1299;2903953;Bom Jesus da Serra;Vitória da Conquista;1991;Total_rural;9099
1300;2904001;Boninal;Chapada Diamantina;1991;Total_rural;11151
1301;2904050;Bonito;Chapada Diamantina;1991;Total_rural;6736
1302;2904100;Boquira;Bacia do Paramirim;1991;Total_rural;14387
1303;2904209;Botuporã;Bacia do Paramirim;1991;Total_rural;8492
1304;2904308;Brejões;Vale de Jequiriçá;1991;Total_rural;9689
1305;2904407;Brejolândia;Bacia do Rio Corrente;1991;Total_rural;9755
1306;2904506;Brotas de Macaúbas;Velho Chico;1991;Total_rural;11813
1307;2904605;Brumado;Sertão Produtivo;1991;Total_rural;21163
1308;2904704;Buerarema;Litoral Sul;1991;Total_rural;4880
1309;2904753;Buritirama;Bacia do Rio Grande;1991;Total_rural;9754
1310;2904803;Caatiba;Médio Sudoeste da Bahia;1991;Total_rural;6601
1311;2904852;Cabaceiras do Paraguaçu;Recôncavo;1991;Total_rural;12677
1312;2904902;Cachoeira;Recôncavo;1991;Total_rural;14097
1313;2905008;Caculé;Sertão Produtivo;1991;Total_rural;9115
1314;2905107;Caém;Piemonte da Diamantina;1991;Total_rural;13292
1315;2905156;Caetanos;Vitória da Conquista;1991;Total_rural;9764
1316;2905206;Caetité;Sertão Produtivo;1991;Total_rural;23455
1317;2905305;Cafarnaum;Irecê;1991;Total_rural;7821
1318;2905404;Cairu;Baixo Sul;1991;Total_rural;9620
1319;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;1991;Total_rural;10963
1320;2905602;Camacan;Litoral Sul;1991;Total_rural;20659
1321;2905701;Camaçari;Metropolitana de Salvador;1991;Total_rural;5407
1322;2905800;Camamu;Baixo Sul;1991;Total_rural;24725
1323;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;1991;Total_rural;21948
1324;2906006;Campo Formoso;Piemonte Norte do Itapicuru;1991;Total_rural;45672
1325;2906105;Canápolis;Bacia do Rio Corrente;1991;Total_rural;7837
1326;2906204;Canarana;Irecê;1991;Total_rural;15040
1327;2906303;Canavieiras;Litoral Sul;1991;Total_rural;12361
1328;2906402;Candeal;Sisal;1991;Total_rural;8187
1329;2906501;Candeias;Metropolitana de Salvador;1991;Total_rural;6503
1330;2906600;Candiba;Sertão Produtivo;1991;Total_rural;8523
1331;2906709;Cândido Sales;Vitória da Conquista;1991;Total_rural;11685
1332;2906808;Cansanção;Sisal;1991;Total_rural;23977
1333;2906824;Canudos;Sertão do São Francisco;1991;Total_rural;8530
1334;2906857;Capela do Alto Alegre;Bacia do Jacuípe;1991;Total_rural;13717
1335;2906873;Capim Grosso;Piemonte da Diamantina;1991;Total_rural;7189
1336;2906899;Caraíbas;Vitória da Conquista;1991;Total_rural;16570
1337;2906907;Caravelas;Extremo Sul;1991;Total_rural;10831
1338;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;1991;Total_rural;4126
1339;2907103;Carinhanha;Velho Chico;1991;Total_rural;18240
1340;2907202;Casa Nova;Sertão do São Francisco;1991;Total_rural;28356
1341;2907301;Castro Alves;Recôncavo;1991;Total_rural;13586
1342;2907400;Catolândia;Bacia do Rio Grande;1991;Total_rural;2473
1343;2907509;Catu;Litoral Norte e Agreste Baiano;1991;Total_rural;10036
1344;2907558;Caturama;Bacia do Paramirim;1991;Total_rural;8522
1345;2907608;Central;Irecê;1991;Total_rural;8075
1346;2907707;Chorrochó;Itaparica;1991;Total_rural;8075
1347;2907806;Cícero Dantas;Semi-Árido Nordeste II;1991;Total_rural;15077
1348;2907905;Cipó;Semi-Árido Nordeste II;1991;Total_rural;4503
1349;2908002;Coaraci;Litoral Sul;1991;Total_rural;9405
1350;2908101;Côcos;Bacia do Rio Corrente;1991;Total_rural;11011
1351;2908200;Conceição da Feira;Portal do Sertão;1991;Total_rural;8032
1352;2908309;Conceição do Almeida;Recôncavo;1991;Total_rural;10883
1353;2908408;Conceição do Coité;Sisal;1991;Total_rural;32336
1354;2908507;Conceição do Jacuípe;Portal do Sertão;1991;Total_rural;6731
1355;2908606;Conde;Litoral Norte e Agreste Baiano;1991;Total_rural;10655
1356;2908705;Condeúba;Vitória da Conquista;1991;Total_rural;12137
1357;2908804;Contendas do Sincorá;Sertão Produtivo;1991;Total_rural;2582
1358;2908903;Coração de Maria;Portal do Sertão;1991;Total_rural;16367
1359;2909000;Cordeiros;Vitória da Conquista;1991;Total_rural;8368
1360;2909109;Coribe;Bacia do Rio Corrente;1991;Total_rural;9342
1361;2909208;Coronel João Sá;Semi-Árido Nordeste II;1991;Total_rural;14161
1362;2909307;Correntina;Bacia do Rio Corrente;1991;Total_rural;19369
1363;2909406;Cotegipe;Bacia do Rio Grande;1991;Total_rural;7362
1364;2909505;Cravolândia;Vale de Jequiriçá;1991;Total_rural;2245
1365;2909604;Crisópolis;Litoral Norte e Agreste Baiano;1991;Total_rural;12721
1366;2909703;Cristópolis;Bacia do Rio Grande;1991;Total_rural;10399
1367;2909802;Cruz das Almas;Recôncavo;1991;Total_rural;14950
1368;2909901;Curaçá;Sertão do São Francisco;1991;Total_rural;17146
1369;2910008;Dário Meira;Médio Rio de Contas;1991;Total_rural;9405
1370;2910057;Dias D'Ávila;Metropolitana de Salvador;1991;Total_rural;1782
1371;2910107;Dom Basílio;Sertão Produtivo;1991;Total_rural;8621
1372;2910206;Dom Macedo Costa;Recôncavo;1991;Total_rural;3051
1373;2910305;Elísio Medrado;Vale de Jequiriçá;1991;Total_rural;5842
1374;2910404;Encruzilhada;Vitória da Conquista;1991;Total_rural;17670
1375;2910503;Entre Rios;Litoral Norte e Agreste Baiano;1991;Total_rural;10821
1376;2900504;Érico Cardoso;Bacia do Paramirim;1991;Total_rural;6199
1377;2910602;Esplanada;Litoral Norte e Agreste Baiano;1991;Total_rural;8007
1378;2910701;Euclides da Cunha;Semi-Árido Nordeste II;1991;Total_rural;34034
1379;2910727;Eunápolis;Costa do Descobrimento;1991;Total_rural;7005
1380;2910750;Fátima;Semi-Árido Nordeste II;1991;Total_rural;13339
1381;2910776;Feira da Mata;Velho Chico;1991;Total_rural;4873
1382;2910800;Feira de Santana;Portal do Sertão;1991;Total_rural;56890
1383;2910859;Filadélfia;Piemonte Norte do Itapicuru;1991;Total_rural;12092
1384;2910909;Firmino Alves;Médio Sudoeste da Bahia;1991;Total_rural;1730
1385;2911006;Floresta Azul;Litoral Sul;1991;Total_rural;6174
1386;2911105;Formosa do Rio Preto;Bacia do Rio Grande;1991;Total_rural;9794
1387;2911204;Gandu;Baixo Sul;1991;Total_rural;6864
1388;2911253;Gavião;Bacia do Jacuípe;1991;Total_rural;4632
1389;2911303;Gentio do Ouro;Irecê;1991;Total_rural;6930
1390;2911402;Glória;Itaparica;1991;Total_rural;11204
1391;2911501;Gongogi;Médio Rio de Contas;1991;Total_rural;3275
1392;2911600;Governador Mangabeira;Recôncavo;1991;Total_rural;12521
1393;2911659;Guajeru;Vitória da Conquista;1991;Total_rural;7490
1394;2911709;Guanambi;Sertão Produtivo;1991;Total_rural;20465
1395;2911808;Guaratinga;Costa do Descobrimento;1991;Total_rural;16282
1396;2911857;Heliópolis;Semi-Árido Nordeste II;1991;Total_rural;9009
1397;2911907;Iaçu;Piemonte do Paraguaçu;1991;Total_rural;7259
1398;2912004;Ibiassucê;Sertão Produtivo;1991;Total_rural;8942
1399;2912103;Ibicaraí;Litoral Sul;1991;Total_rural;11228
1400;2912202;Ibicoara;Chapada Diamantina;1991;Total_rural;7473
1401;2912301;Ibicuí;Médio Sudoeste da Bahia;1991;Total_rural;6328
1402;2912400;Ibipeba;Irecê;1991;Total_rural;12476
1403;2912509;Ibipitanga;Bacia do Paramirim;1991;Total_rural;11046
1404;2912608;Ibiquera;Piemonte do Paraguaçu;1991;Total_rural;3778
1405;2912707;Ibirapitanga;Baixo Sul;1991;Total_rural;20087
1406;2912806;Ibirapoã;Extremo Sul;1991;Total_rural;4877
1407;2912905;Ibirataia;Médio Rio de Contas;1991;Total_rural;7325
1408;2913002;Ibitiara;Chapada Diamantina;1991;Total_rural;14087
1409;2913101;Ibititá;Irecê;1991;Total_rural;10697
1410;2913200;Ibotirama;Velho Chico;1991;Total_rural;8039
1411;2913309;Ichu;Sisal;1991;Total_rural;5472
1412;2913408;Igaporã;Velho Chico;1991;Total_rural;8049
1413;2913457;Igrapiúna;Baixo Sul;1991;Total_rural;11729
1414;2913507;Iguaí;Médio Sudoeste da Bahia;1991;Total_rural;13922
1415;2913606;Ilhéus;Litoral Sul;1991;Total_rural;79518
1416;2913705;Inhambupe;Litoral Norte e Agreste Baiano;1991;Total_rural;15720
1417;2913804;Ipecaetá;Portal do Sertão;1991;Total_rural;14965
1418;2913903;Ipiaú;Médio Rio de Contas;1991;Total_rural;8837
1419;2914000;Ipirá;Bacia do Jacuípe;1991;Total_rural;44584
1420;2914109;Ipupiara;Irecê;1991;Total_rural;3932
1421;2914208;Irajuba;Vale de Jequiriçá;1991;Total_rural;4522
1422;2914307;Iramaia;Chapada Diamantina;1991;Total_rural;10382
1423;2914406;Iraquara;Chapada Diamantina;1991;Total_rural;12913
1424;2914505;Irará;Portal do Sertão;1991;Total_rural;16501
1425;2914604;Irecê;Irecê;1991;Total_rural;10839
1426;2914653;Itabela;Costa do Descobrimento;1991;Total_rural;7271
1427;2914703;Itaberaba;Piemonte do Paraguaçu;1991;Total_rural;16808
1428;2914802;Itabuna;Litoral Sul;1991;Total_rural;7716
1429;2914901;Itacaré;Litoral Sul;1991;Total_rural;14156
1430;2915007;Itaeté;Chapada Diamantina;1991;Total_rural;9620
1431;2915106;Itagi;Médio Rio de Contas;1991;Total_rural;6018
1432;2915205;Itagibá;Médio Rio de Contas;1991;Total_rural;12632
1433;2915304;Itagimirim;Costa do Descobrimento;1991;Total_rural;2809
1434;2915353;Itaguaçu da Bahia;Irecê;1991;Total_rural;15811
1435;2915403;Itaju do Colônia;Litoral Sul;1991;Total_rural;6888
1436;2915502;Itajuípe;Litoral Sul;1991;Total_rural;8959
1437;2915601;Itamaraju;Extremo Sul;1991;Total_rural;19859
1438;2915700;Itamari;Médio Rio de Contas;1991;Total_rural;4182
1439;2915809;Itambé;Médio Sudoeste da Bahia;1991;Total_rural;5385
1440;2915908;Itanagra;Litoral Norte e Agreste Baiano;1991;Total_rural;4171
1441;2916005;Itanhém;Extremo Sul;1991;Total_rural;10165
1442;2916104;Itaparica;Metropolitana de Salvador;1991;Total_rural;0
1443;2916203;Itapé;Litoral Sul;1991;Total_rural;8079
1444;2916302;Itapebi;Costa do Descobrimento;1991;Total_rural;4682
1445;2916401;Itapetinga;Médio Sudoeste da Bahia;1991;Total_rural;4136
1446;2916500;Itapicuru;Litoral Norte e Agreste Baiano;1991;Total_rural;21456
1447;2916609;Itapitanga;Litoral Sul;1991;Total_rural;4379
1448;2916708;Itaquara;Vale de Jequiriçá;1991;Total_rural;4110
1449;2916807;Itarantim;Médio Sudoeste da Bahia;1991;Total_rural;7089
1450;2916856;Itatim;Piemonte do Paraguaçu;1991;Total_rural;3785
1451;2916906;Itiruçu;Vale de Jequiriçá;1991;Total_rural;4922
1452;2917003;Itiúba;Sisal;1991;Total_rural;27335
1453;2917102;Itororó;Médio Sudoeste da Bahia;1991;Total_rural;4586
1454;2917201;Ituaçu;Sertão Produtivo;1991;Total_rural;13081
1455;2917300;Ituberá;Baixo Sul;1991;Total_rural;8747
1456;2917334;Iuiu;Sertão Produtivo;1991;Total_rural;6614
1457;2917359;Jaborandi;Bacia do Rio Corrente;1991;Total_rural;10005
1458;2917409;Jacaraci;Vitória da Conquista;1991;Total_rural;11500
1459;2917508;Jacobina;Piemonte da Diamantina;1991;Total_rural;26509
1460;2917607;Jaguaquara;Vale de Jequiriçá;1991;Total_rural;12395
1461;2917706;Jaguarari;Piemonte Norte do Itapicuru;1991;Total_rural;25071
1462;2917805;Jaguaripe;Baixo Sul;1991;Total_rural;9897
1463;2917904;Jandaíra;Litoral Norte e Agreste Baiano;1991;Total_rural;3754
1464;2918001;Jequié;Médio Rio de Contas;1991;Total_rural;27887
1465;2918100;Jeremoabo;Semi-Árido Nordeste II;1991;Total_rural;24809
1466;2918209;Jiquiriçá;Vale de Jequiriçá;1991;Total_rural;8377
1467;2918308;Jitaúna;Médio Rio de Contas;1991;Total_rural;13838
1468;2918357;João Dourado;Irecê;1991;Total_rural;9875
1469;2918407;Juazeiro;Sertão do São Francisco;1991;Total_rural;26501
1470;2918456;Jucuruçu;Extremo Sul;1991;Total_rural;14713
1471;2918506;Jussara;Irecê;1991;Total_rural;5455
1472;2918555;Jussari;Litoral Sul;1991;Total_rural;3861
1473;2918605;Jussiape;Chapada Diamantina;1991;Total_rural;6327
1474;2918704;Lafayette Coutinho;Vale de Jequiriçá;1991;Total_rural;3354
1475;2919058;Lagedo do Tabocal;Vale de Jequiriçá;1991;Total_rural;3185
1476;2918753;Lagoa Real;Sertão Produtivo;1991;Total_rural;9830
1477;2918803;Laje;Vale de Jequiriçá;1991;Total_rural;14470
1478;2918902;Lajedão;Extremo Sul;1991;Total_rural;2155
1479;2919009;Lajedinho;Piemonte do Paraguaçu;1991;Total_rural;5333
1480;2919108;Lamarão;Sisal;1991;Total_rural;8754
1481;2919157;Lapão;Irecê;1991;Total_rural;14065
1482;2919207;Lauro de Freitas;Metropolitana de Salvador;1991;Total_rural;24896
1483;2919306;Lençóis;Chapada Diamantina;1991;Total_rural;4103
1484;2919405;Licínio de Almeida;Vitória da Conquista;1991;Total_rural;8318
1485;2919504;Livramento de N. Senhora;Sertão Produtivo;1991;Total_rural;21145
1486;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;1991;Total_rural;NA
1487;2919603;Macajuba;Piemonte do Paraguaçu;1991;Total_rural;7244
1488;2919702;Macarani;Médio Sudoeste da Bahia;1991;Total_rural;5176
1489;2919801;Macaúbas;Bacia do Paramirim;1991;Total_rural;26557
1490;2919900;Macururé;Itaparica;1991;Total_rural;5417
1491;2919926;Madre de Deus;Metropolitana de Salvador;1991;Total_rural;391
1492;2919959;Maetinga;Vitória da Conquista;1991;Total_rural;9082
1493;2920007;Maiquinique;Médio Sudoeste da Bahia;1991;Total_rural;3777
1494;2920106;Mairi;Bacia do Jacuípe;1991;Total_rural;13789
1495;2920205;Malhada;Velho Chico;1991;Total_rural;12522
1496;2920304;Malhada de Pedras;Sertão Produtivo;1991;Total_rural;5778
1497;2920403;Manoel Vitorino;Médio Rio de Contas;1991;Total_rural;11839
1498;2920452;Mansidão;Bacia do Rio Grande;1991;Total_rural;8446
1499;2920502;Maracás;Vale de Jequiriçá;1991;Total_rural;14959
1500;2920601;Maragogipe;Recôncavo;1991;Total_rural;18339
1501;2920700;Maraú;Litoral Sul;1991;Total_rural;14845
1502;2920809;Marcionílio Souza;Chapada Diamantina;1991;Total_rural;9727
1503;2920908;Mascote;Litoral Sul;1991;Total_rural;18605
1504;2921005;Mata de São João;Litoral Norte e Agreste Baiano;1991;Total_rural;6392
1505;2921054;Matina;Velho Chico;1991;Total_rural;7610
1506;2921104;Medeiros Neto;Extremo Sul;1991;Total_rural;7355
1507;2921203;Miguel Calmon;Piemonte da Diamantina;1991;Total_rural;13291
1508;2921302;Milagres;Vale de Jequiriçá;1991;Total_rural;2098
1509;2921401;Mirangaba;Piemonte da Diamantina;1991;Total_rural;10470
1510;2921450;Mirante;Vitória da Conquista;1991;Total_rural;7693
1511;2921500;Monte Santo;Sisal;1991;Total_rural;46425
1512;2921609;Morpará;Velho Chico;1991;Total_rural;3774
1513;2921708;Morro do Chapéu;Chapada Diamantina;1991;Total_rural;16247
1514;2921807;Mortugaba;Vitória da Conquista;1991;Total_rural;8758
1515;2921906;Mucugê;Chapada Diamantina;1991;Total_rural;8104
1516;2922003;Mucuri;Extremo Sul;1991;Total_rural;12796
1517;2922052;Mulungu do Morro;Irecê;1991;Total_rural;8810
1518;2922102;Mundo Novo;Piemonte do Paraguaçu;1991;Total_rural;18871
1519;2922201;Muniz Ferreira;Recôncavo;1991;Total_rural;3756
1520;2922250;Muquém do São Francisco;Velho Chico;1991;Total_rural;7450
1521;2922300;Muritiba;Recôncavo;1991;Total_rural;9825
1522;2922409;Mutuípe;Vale de Jequiriçá;1991;Total_rural;13548
1523;2922508;Nazaré;Recôncavo;1991;Total_rural;5463
1524;2922607;Nilo Peçanha;Baixo Sul;1991;Total_rural;10310
1525;2922656;Nordestina;Sisal;1991;Total_rural;7945
1526;2922706;Nova Canaã;Médio Sudoeste da Bahia;1991;Total_rural;8288
1527;2922730;Nova Fátima;Bacia do Jacuípe;1991;Total_rural;6983
1528;2922755;Nova Ibiá;Médio Rio de Contas;1991;Total_rural;8144
1529;2922805;Nova Itarana;Vale de Jequiriçá;1991;Total_rural;4676
1530;2922854;Nova Redenção;Chapada Diamantina;1991;Total_rural;6737
1531;2922904;Nova Soure;Semi-Árido Nordeste II;1991;Total_rural;14497
1532;2923001;Nova Viçosa;Extremo Sul;1991;Total_rural;16196
1533;2923035;Novo Horizonte;Chapada Diamantina;1991;Total_rural;8827
1534;2923050;Novo Triunfo;Semi-Árido Nordeste II;1991;Total_rural;8682
1535;2923100;Olindina;Litoral Norte e Agreste Baiano;1991;Total_rural;12360
1536;2923209;Oliveira dos Brejinhos;Velho Chico;1991;Total_rural;16914
1537;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;1991;Total_rural;5111
1538;2923357;Ourolândia;Piemonte da Diamantina;1991;Total_rural;9879
1539;2923407;Palmas de Monte Alto;Sertão Produtivo;1991;Total_rural;15165
1540;2923506;Palmeiras;Chapada Diamantina;1991;Total_rural;3542
1541;2923605;Paramirim;Bacia do Paramirim;1991;Total_rural;17221
1542;2923704;Paratinga;Velho Chico;1991;Total_rural;16835
1543;2923803;Paripiranga;Semi-Árido Nordeste II;1991;Total_rural;20573
1544;2923902;Pau Brasil;Litoral Sul;1991;Total_rural;6900
1545;2924009;Paulo Afonso;Itaparica;1991;Total_rural;12264
1546;2924058;Pé de Serra;Bacia do Jacuípe;1991;Total_rural;13310
1547;2924108;Pedrão;Litoral Norte e Agreste Baiano;1991;Total_rural;5402
1548;2924207;Pedro Alexandre;Semi-Árido Nordeste II;1991;Total_rural;13374
1549;2924306;Piatã;Chapada Diamantina;1991;Total_rural;15002
